published,review_title,product_title,review_content,review_score,date,product_id
True,Smooth citrus with a bit of pine,Cedar Citrus,"I've had three cedar citrus bars from two separate orders. The first bar had a lot more of a piney cedar smell, similar to the pine tar soap, with a bit of orange aroma. The second order I received had a slightly different smell to them. There was more of a citrus smell with just barely a hint of cedar. These bars from the second order also had a more mellow scent to them, even when I lathered them up they were less aromatic than the first batch. Still left my skin feeling very clean without feeling dry.",5,2014-12-30 04:00:00+00:00,154635089
True,"Great Soaps, Happy Boyfriend",Dr. Squatch Soap Co.,"Bought these soaps for my boyfriend (deep sea goats milk, cool aloe, good moss scrub), and he loves them! Yummy smelling boy, happy girl, happy boy :) yayy!",5,2014-12-30 04:00:00+00:00,yotpo_site_reviews
True,Pine Tar is awesome,Dr. Squatch Soap Co.,"I ordered several soaps from Dr. Squatch in an effort to test them all and decide which one to re-order or to just scrap the entire idea of ""Hand-Made Men's Soap"" the first one I tried was Pine Tar, which looks quite similar to a cube of heavy tar with flecks of sawdust peppered throughout. At first it seemed a little rough, rubbing the bar on my bare skin felt like dragging heavenly 100-grit sandpaper all over my body. Naturally I wasn't in the shower alone, and my girlfriend decided to try out Pine Tar as well, she winced ""ouch! It hurts!"" When I read that this soap was ""exfoliating"" I felt that it was a little foo-foo, so let me re-phrase that claim. This soap (in one session) removed the accumulated blood, sweat, automotive grease, and grime from my latest differential re-build, bringing my skin down to its natural form. It was invigorating. Also, the smell. After one shower my one bedroom apartment took on the glorious smell of a carpentry shop. I will be ordering Pine Tar again. I still have five more soaps to try out, but I'm not sure anything can compare.",5,2014-12-30 04:00:00+00:00,yotpo_site_reviews
True,Christmas Gift,Gift Box,"I purchased the Gift Box for my brother as a Christmas Gift. He really loves the soap! I will probably be ordering some more in the future. The only ""complaint"" would be the clasp on the cigar box was not attached in the right spot for it to actually clasp.",4,2014-12-30 04:00:00+00:00,110663055
True,"Soapy, Soap, Soap.",Dr. Squatch Soap Co.,"Smells great. A little awkward to hold, so that's why the four stars. I'll keep ordering bars until I have a satisfactory amount of hair on my chest.",4,2014-12-31 04:00:00+00:00,yotpo_site_reviews
True,Love Me some Pine Tar Soap.,Dr. Squatch Soap Co.,Love how the scent stays on you after for a pretty long time. The wife loves the scent and so do I. It truly takes me to a forest when I am showering. Awesome Soap!,5,2014-12-31 04:00:00+00:00,yotpo_site_reviews
True,Loved it!,Dr. Squatch Soap Co.,"My boyfriend loves his Christmas present, especially the Gold Moss soap!! We will definitely be ordering more:)",5,2014-12-31 04:00:00+00:00,yotpo_site_reviews
True,great scent,Gold Moss Scrub,Bought this for boyfriend. The scent is great and it doesn't dry his beard out. Will buy again.,5,2014-12-31 04:00:00+00:00,109191402
True,"Smells great, a little to abrasive",Pine Tar,"This soap smells amazing and lasts quite a while, really loving it. I also like that the bar is created to exfoliate the skin, however the ""bits"" that are in the soap can be too abrasive at times. Overall good product.",4,2014-12-31 04:00:00+00:00,109191256
True,Great Soap - Great Customer Service,Dr. Squatch Soap Co.,"Their soap smells great! I was concerned that my order would not arrive in time for Christmas, but they did what was necessary to make that happen. I am a very happy customer. Thank you!",5,2014-12-31 04:00:00+00:00,yotpo_site_reviews
True,From a Man,Gift Box,"I thought I was manly. Too manly perhaps. From the beard to the bedroom. I'd thought that nice soaps were a thing for the ladies. How wrong I was. If you knew what was good for you, you'd get this soap. And if you don't know what's good for you, I'll tell, this soap is good for you. Quit just looking like a man, and smell like one! Also, ladies, if you have a man, you like a man, or you know a man, do yourself/them/everyone a favor, and get them this soap.",5,2014-12-31 04:00:00+00:00,110663055
True,Danny W,Dr. Squatch Soap Co.,The soap is great! I never thought I would be so excited about a soap company. Purchased on a whim and am not disappointed in the slightest. I would recommend it to anyone,5,2015-01-01 04:00:00+00:00,yotpo_site_reviews
True,close but no cigar,Gift Box,"The soaps were wonderful. They smell amazing, and I would definitely buy more. The only complaint is that the cigar box was a little damaged, but, you know, its not a cigar company so some concessions need to be made.",5,2015-01-01 04:00:00+00:00,110663055
True,Cute,Gold Moss Scrub,Cute packaging. Great gift.,5,2015-01-01 04:00:00+00:00,109191402
True,I ordered the box set,Dr. Squatch Soap Co.,"I ordered the box set for my boyfriend for Christmas, he absolutely loved it! It came in a very cool cigar box which was very unique. I will definitely be ordering again it makes the perfect gift.",5,2015-01-01 04:00:00+00:00,yotpo_site_reviews
True,I Love How My Guy Smells,Dr. Squatch Soap Co.,"My boyfriend had been gifted the Pine Tar soap a few months back and we were both hooked after one whiff. Unfortunately, I was forbidden to use his precious soap, with him even going as far as to hide it from me come shower-time. This holiday season, I purchased nearly the entire line AND the gift set for him. The set was bespoke; four hand-selected bars carefully arranged with the scents I had chosen in a pretty dapper cigar box. Each fragrance is distinct, balanced and clean- I am hard-pressed to find even one I dislike in the slightest. Lately, he has been favoring Spearmint Basil, which does... things to my insides ;) He has managed to hide even these nine bars from me, so awkwardly sniffing him will have to suffice for the time being.",5,2015-01-01 04:00:00+00:00,yotpo_site_reviews
True,No more dry winter skin,Dr. Squatch Soap Co.,"The Dr. Squatch pine tar soap is fantastic! Not only does it smell great, it also prevents the dry itchy skin that normally occurs during the winter months. I highly recommend it.",5,2015-01-01 04:00:00+00:00,yotpo_site_reviews
True,Smells great...nice lathering!,Gold Moss Scrub,My wife loves the smell of this soap. My skin also seems to be much less dried out after using it. I'll be buying more.,5,2015-01-01 04:00:00+00:00,109191402
True,Fab!,Pine Tar,"This is one of the best soaps I've ever tried. The smell is strong in a good way, it surrounds you but doesn't suffocate you. And the exfoliation aspect of the soap leaves me feeling clean but not dry. All in all, this is a quality soap that is absolutely fabulous!",5,2015-01-02 04:00:00+00:00,109191256
True,Success,Gift Box,"My future son-in-law, Mike, loved it!",5,2015-01-02 04:00:00+00:00,110663055
True,The best Christmas gifts,Dr. Squatch Soap Co.,"I bought the box set for both my brothers and my boyfriend for Christmas. They absolutely loved it!! The cigar boxes are beautiful and each soap is unique and high quality. I, a dainty lady, used the moss soap and was pleasantly surprised at how clean and soft I felt.",5,2015-01-02 04:00:00+00:00,yotpo_site_reviews
True,"Not quite Gold Moss, but still great.",Driftwood,"Don't let the label of ""cologne"" fool you, this is something totally different than what you are used to. Where boutique colognes tend to be complex and wildly unique, Driftwood is very blunt and somehow gently in-your-face. This is a scent for a simple sort of man who wants his admirers to feel like they are relaxing in a classic American log cabin instead of in a boardroom full of European suits. 
 
The bottle is small, but the scent in the oil is so strong that you don't need but a drop to rub between wrists and on neck to be surrounded in a cloud of warm, citrusy wilderness with a hint of spice. I would describe the scent as sandalwood and spicey grapefruit, with the strong presence of the sandalwood giving way to the grapefruit as time goes on. The strength of the scent seems to wane after 4 or so hours, but it doesn't completely go away for much longer. Basically par for the course with other colognes, though I'm applying a fraction of what I would have to apply with my old Armani to get this presence of scent. 
 
I like that it's all natural oils. I like that I don't smell like a frat boy or a french businessman. Use at your own risk, you may find older women start to call you ""daddy"" once this is applied.",5,2015-01-02 04:00:00+00:00,384842892
True,Great Soap,Dr. Squatch Soap Co.,I was very surprised with how much I like this soap. It leaves me feeling clean and smells amazing without being overpowering.,5,2015-01-03 04:00:00+00:00,yotpo_site_reviews
True,Awesome,Bay Rum,my boyfriend smells soooo good after using this soap! He loves it!,5,2015-01-04 04:00:00+00:00,109190870
True,bought the pine tar soap,Dr. Squatch Soap Co.,"bought the pine tar soap for my granddaughter, she loves this soap, she said it helps with her face.",5,2015-01-04 04:00:00+00:00,yotpo_site_reviews
True,Excellent Product and Service,Dr. Squatch Soap Co.,Excellent Product and Service,5,2015-01-04 04:00:00+00:00,yotpo_site_reviews
True,A great stocking stuffer!,Dr. Squatch Soap Co.,"I purchased a few of these for some of my family members, and they love the product! I showed them the website and they really enjoyed the easy layout. 
Keep up the great work Sasquatch Team. 
 
-James W.",5,2015-01-04 04:00:00+00:00,yotpo_site_reviews
True,Beard Oil,Driftwood,"Smelled great, both of my brothers liked their xmas gifts for their beards",5,2015-01-04 04:00:00+00:00,384842892
True,great find!,Gold Moss Scrub,"I was searching for a last minute and unique gift for our two sons and the Saskatchewan soap was perfect! Smells great, creative and whimsical marketing _ it was a hit!",5,2015-01-04 04:00:00+00:00,109191402
True,A Most Godly Smell,Dr. Squatch Soap Co.,"Definitely must say the smell in amazing! I literally could smell it through the shipment packaging! Though must say the way you ship your products is most unsatifatory! I was sent three bars of soap in a flat rate bubble envelope, not box. The post office charged me to simply get this package, I should not have to pay extra for a package I already paid shipping for! A small flat rate box is basically five dollars and I paid six dollars. I know you want to make a good profit because lets face it, you do have a really good product but your shipping needs upgrades. I will be sending a photo of the packaging to proof I did have to pay an addition feed.",4,2015-01-04 04:00:00+00:00,yotpo_site_reviews
True,AWESOMENESS,Dr. Squatch Soap Co.,I bought the gold moss scub and the fresh aloe as a Christmas gift for my boyfriend. Let me say they smell amazing and did not dry out his beard like many other brands have done. My 2 boys want to try other scents after trying his so yes i definitely will be a repeat customer.,5,2015-01-05 04:00:00+00:00,yotpo_site_reviews
True,Sasquatch Soap,Dr. Squatch Soap Co.,I love them all and will never use anything else.,5,2015-01-05 04:00:00+00:00,yotpo_site_reviews
True,Thank you,Dr. Squatch Soap Co.,Thank you for delivering my order so quickly!,5,2015-01-05 04:00:00+00:00,yotpo_site_reviews
True,Excellent,Dr. Squatch Soap Co.,"Great soaps in wonderful scent combinations. 
 
My husband especially loved the cigar box packaging. What a nice touch.",5,2015-01-05 04:00:00+00:00,yotpo_site_reviews
True,I love you.,Dr. Squatch Soap Co.,"Ha, that's creepy. But really, I do. Thank you again for the free sasquatchette samples! I ordered soap for all my outdoorsy friends (and my sister). They all loved it! I'll definitely be recommending you and I'll definitely be ordering more! 
Thanks again!",5,2015-01-06 04:00:00+00:00,yotpo_site_reviews
True,Soap,Dr. Squatch Soap Co.,This soap is awesome! It lathers nicely and would definitely recommend it to everyone!,5,2015-01-06 04:00:00+00:00,yotpo_site_reviews
True,Awesome,Pine Tar,Got it for my dad he loved it.,5,2015-01-06 04:00:00+00:00,109191256
True,Smells mighty fine,Dr. Squatch Soap Co.,pine is fine. Gold moss is the boss,4,2015-01-07 04:00:00+00:00,yotpo_site_reviews
True,I,Dr. Squatch Soap Co.,"A friend of mine suggested that I give your soaps a try. I really like the way they smell, and how they smell on me. You guys have a new fan! THANK YOU!",5,2015-01-07 04:00:00+00:00,yotpo_site_reviews
True,Good Stuff,Eucalyptus Greek Yogurt,Can't go wrong with the Squatch! This is an eye opener soap! Great to help wake you up in the mornings!,5,2015-01-08 04:00:00+00:00,109191328
True,Bought for my Father-In-Law,Soap Saver,It came on time for Christmas even though I placed the order pretty late in the game. The soaps looked and smelled awesome. And the cigar box packaging was a killer touch. Going to get a pack for myself at some point soon.,5,2015-01-08 04:00:00+00:00,113623428
True,My Favorite!,Cedar Citrus,"This is just the best all around soap that I have tried from Drz. Squatch! Love the smell, cleans well, can't go wrong!!!",5,2015-01-08 04:00:00+00:00,154635089
True,Worth the envestment!,Soap Saver,"If you are going to buy nice soap, you want it to last as long as it can! This really helps the life of the soap, and even the wood smells good in the shower!",5,2015-01-08 04:00:00+00:00,113623428
True,mmmm forrest,Cedar Citrus,awesomely smelling foressty soap,5,2015-01-08 04:00:00+00:00,154635089
True,soap,Gift Box,we are looking forward to carrying the soaps. thanks for all ya'lls help.,5,2015-01-08 04:00:00+00:00,110663055
True,Subtle,Bay Rum,"I really love this soap. The scent is subtle, a bit spicy but clean smelling.",5,2015-01-08 04:00:00+00:00,109190870
True,Smells super good,Dr. Squatch Soap Co.,"I've tried the cologne and fell in love with it. The whole package is awesome. This is a partial review, as I've yet to try the soaps (although they smell really good).",5,2015-01-08 04:00:00+00:00,yotpo_site_reviews
True,"I smell so manly - - it's been validated by strangers, true strangers",Gold Moss Scrub,"I am a Gold Moss Scrub man. It's clear that not only does my shower smell nice, fresh and very manly, I am too smell manly. Very manly. Everyone is now clearly confused by my fresh and manly smell. I've been told by the cadre of sniffers around me that I am reminiscent of the two manly actors Denzel Washington and Steve McQueen. And I don't disagree. 
 
This is great soap, leaves you feeling clean, and for those of us that hate that itchy winter, dried out skin-experience, it doesn't make your skin ashy. 
 
I'm going to the break room to fill up my water bottle here at work. It's really just a rouse to receive compliments on just how great I smell and how clean I look on my way there. I think I'll take the long route.",5,2015-01-08 04:00:00+00:00,109191402
True,soap saver... meh,Soap Saver,"The first soap saver I got was cracked. I contacted the company and they immediately shipped a new one. No muss, no fuss, excellent customer service. The soap saver itself is mediocre at best. The soap sticks something fierce and bits pull off when trying to pry the soap from the saver. When the soap gets down to around a 1/4 inch it falls apart while trying to separate it from the wooden saver. I like the idea, but execution definitely leaves something to be desired. (I am using this with Sasquatch soap.)",2,2015-01-09 04:00:00+00:00,113623428
True,Go-To,Pine Tar,everytime I order its 1 pine tar and 1 other. Gotta have the pine tar,5,2015-01-09 04:00:00+00:00,109191256
True,soap aficionado,Dr. Squatch Soap Co.,Ridiculously great product - must have for all manly men!,5,2015-01-09 04:00:00+00:00,yotpo_site_reviews
True,Amazing,Gift Box,I love your soap!,5,2015-01-09 04:00:00+00:00,110663055
True,Grrat stuff,Dr. Squatch Soap Co.,Amazing product. Great scent and feels great. I take one star away only because I travel a lot and the shape of the bar won't fit in my soap box.,4,2015-01-10 04:00:00+00:00,yotpo_site_reviews
True,Soap,Dr. Squatch Soap Co.,awesome product!,5,2015-01-10 04:00:00+00:00,yotpo_site_reviews
True,Wonderful,Gold Moss Scrub,"I bought four bars of the pine for my brothers, father and boyfriend and they all seemed to enjoy the smell when it hit the hot water. My father was not to sure how to take soap as a gift, nor the exfoliation that the pine tar offers. But his inner Vermont loves it. Personally I love the way the bathroom in my home takes on a new sense... Wilderness",5,2015-01-10 04:00:00+00:00,109191402
True,Love it keeps me and my bathroom smelling great for hours,Pine Tar,Love it keeps me and my bathroom smelling great for hours.,5,2015-01-10 04:00:00+00:00,109191256
True,Pine Tar Sopa,Pine Tar,The scent on this is great. Looking forward to trying out the rest of the line.,5,2015-01-11 04:00:00+00:00,109191256
True,Pure Awesome,Dr. Squatch Soap Co.,After I smelled the Rum Bay for the first time I knew I need to bathe. After my shower my wife quickly found me and into the throws of passion we went.,5,2015-01-12 04:00:00+00:00,yotpo_site_reviews
True,awesome soap!,Dr. Squatch Soap Co.,"No one writes reviews for soap.. Until Dr.Sqatch, yep its just that good.",5,2015-01-12 04:00:00+00:00,yotpo_site_reviews
True,Awesome,Pine Tar,great product!!,5,2015-01-12 04:00:00+00:00,109191256
True,Best.Soap.Ever.,Dr. Squatch Soap Co.,"Initially I wondered, how good can a bar of soap really be? Turns out, pretty goddamn amazing! I've tried tons of body washes, but the search is over. Best soap ever!",5,2015-01-13 04:00:00+00:00,yotpo_site_reviews
True,Love this stuff,Dr. Squatch Soap Co.,"Bought a bar for my brother. It was an awkward gift, yes, but now he doesn't mind so much.",5,2015-01-13 04:00:00+00:00,yotpo_site_reviews
True,Love it,Dr. Squatch Soap Co.,"Great Product, Great Smell.",5,2015-01-13 04:00:00+00:00,yotpo_site_reviews
True,All Great All Around,Gold Moss Scrub,great product with equally great service. The best thing I can say is my wife absolutely loves the smell of this soap on me. I have to get more very soon!,5,2015-01-14 04:00:00+00:00,109191402
True,Love the soaps!,Dr. Squatch Soap Co.,"I love the soaps! My only grip is, they don't last that long. I used the deep sea goat milk for 5 days and the bar is more then half gone. I'm Hoping the others last longer.",3,2015-01-14 04:00:00+00:00,yotpo_site_reviews
True,The smell and texture are,Pine Tar,The smell and texture are great. It leaves the bathroom smelling awesome all day.,5,2015-01-14 04:00:00+00:00,109191256
True,too long,Dr. Squatch Soap Co.,"The soaps are amazing but it took my soap 2 weeks to get here. I had to go get other soap to use while I waited, the shipping said 5-7 business days but instead mine turned into 2 weeks",4,2015-01-16 04:00:00+00:00,yotpo_site_reviews
True,Great soap,Dr. Squatch Soap Co.,love this stuff! Works amazing on my beard and the wife loves it.,5,2015-01-16 04:00:00+00:00,yotpo_site_reviews
True,Amazing !!!!,Pine Tar,Amazing !!!!,5,2015-01-16 04:00:00+00:00,109191256
True,The best,Dr. Squatch Soap Co.,love this stuff,5,2015-01-17 04:00:00+00:00,yotpo_site_reviews
True,Damn you Dr. Squatch...,Cedar Citrus,"Why do you smell so good! Love to soap, might be needing a second purchase here soon",5,2015-01-17 04:00:00+00:00,154635089
True,Perfect Soap- 100%,Gold Moss Scrub,"1. This soap smells amazing. Not only do I love it, but my lady cant get her nose away from my neck to smell it. Score!

2. This soap will make your skin perfectly healthy. I have loads of tattoos on my arms and legs and ever since I started using this soap my tattoos shine like new. 

And 3. This soap lasts forever. I didnt want to spend $6 on one bar of soap but I have been using my first bar for about a month and a half (yes, i shower every day) and its not even half gone. 

So to recap: smells great, makes your skin hydrated and healthy, and lasts forever. 

I will use this stuff until the day I die.",5,2015-01-18 04:00:00+00:00,109191402
True,Swanson,Pine Tar,Great exfoliation and makes me smell like what I imagine Ron Swanson smells lile.,5,2015-01-18 04:00:00+00:00,109191256
True,An Olfactory Adventure....,Dr. Squatch Soap Co.,I've only just begun (Gold Sap Moss and Bayrum) but man I could not love this product anymore! I had guests who came out of my bathroom asking what smelled so amazing in there. Answer was a combo of Squatch Soapsaver and Bayrum bar. Customer Service is as high quality as the soap. EMBRACE THE SQUATCH you wont be sorry,5,2015-01-19 04:00:00+00:00,yotpo_site_reviews
True,Wasn't sure at first,Pine Tar,wasn't sure at first but after the first wash I really started appreciating it. Good stuff,5,2015-01-20 04:00:00+00:00,109191256
True,"Dr. Sasquatch, Naturally Awesome",Pine Tar,"This soap.. is very much exactly what my title declares. Amazing feeling, scent, I was nervous of the commitment but well worth it and I'm now thinking of becoming and sopscriber. Only negative is that I couldn't find one lol. I used the Pine scent one its just amazing. Hopefully you make the choice to get one. Any reviews under 4 stars is a LIE get one NOW lol!!",5,2015-01-20 04:00:00+00:00,109191256
True,Great soap!,Pine Tar,"This is my favorite soap! It tingles on the skin. Definitely, a good buy!",5,2015-01-20 04:00:00+00:00,109191256
True,Great Soap with the Smell of the Woods,Pine Tar,Very happy with the soap and how it cleans. Would like a little less abrasiveness - this soap is not for the faint of heart. It is bold but that is why you buy it.,4,2015-01-20 04:00:00+00:00,109191256
True,This soap is a BLAST-squatch! (*rimshot*),Cedar Citrus,"This soap is hands down fantastic. Saw it on my first nervous sojourn into the land of Birchbox but they were out of the Pine Tar, so I instead went right to the Sasquatch site itself. I got Pine Tar, Cedar Citrus and Gold Moss Scrub. They're all great. Get you clean but don't dry you out, and smell real good and different but not overpowering, in an Axe-y way. Will definitely be purchasing again.",5,2015-01-20 04:00:00+00:00,154635089
True,Amazing soap,Dr. Squatch Soap Co.,"Love this soap. Normal soaps always leave my skin feeling dry, itchy and tight. This soap however, leaves leaves my skin feeling refreshed. Will definitely be getting more soap.",5,2015-01-21 04:00:00+00:00,yotpo_site_reviews
True,Man!,Pine Tar,Terrific soap.,5,2015-01-21 04:00:00+00:00,109191256
True,Excellent Soap,Pine Tar,"The pine tar soap is fantastic. Smells great, and the oatmeal is great for exfoliation. I love that I can use this on my beard as well as my body, as it softens my facial hair without leaving residue. Bought one bar and quickly signed up for a soapscription!",5,2015-01-21 04:00:00+00:00,109191256
True,Excellent product,Pine Tar,"I use it daily, and love it. I'll definitely be buying more. This stuff is quality, smells great, and eases the mind knowing its a handful of ingredients. Awesome pine scent. Girlfriend said ""You smell awesome"". Keepin' her. 
 
Only thing that made it 4/5 stars... $5 shipping? Is that the standard rate?",4,2015-01-21 04:00:00+00:00,109191256
True,"Bigfoot hates baths, Yeti loves The Sasquatch Soap Co.",Dr. Squatch Soap Co.,"See what I did in the title, pretty clever… Nah who am I kidding, that's not even remotely funny, unless you think it is, in which case that's exactly what I was going for. Seriously, let's get to the soap review. I purchased the Bay Rum because that has always been my favorite scent in any soap. Dr. Squatch has a great soap here. I can't believe how clean I feel, and my skin is so soft, like lose my man card soft. It's such a great way to start my day. Normally I roll around and put off getting out of bed until the last second, but recently I have been up early because my morning shower is refreshing and get's me ready for the day. Mama Squatch says I smell good too, which is great. Little squatches keep sneaking my soap out of the shower, however they are not smart squatches because their smooth skin and great smell tips them off every time. I think I'm either going with the sampler pack next or the monthly delivery, this stuff is perfect.",5,2015-01-22 04:00:00+00:00,yotpo_site_reviews
True,Great!!,Pine Tar,Great scent and leaves my skin feeling so soft. Love it!,5,2015-01-23 04:00:00+00:00,109191256
True,clean your hide.,Dr. Squatch Soap Co.,How can you not like any soap that comes in a cigar box and makes you smell like man.,4,2015-01-23 04:00:00+00:00,yotpo_site_reviews
False,I never got the soap,Dr. Squatch Soap Co.,I never got the soap I ordered and its been 25 days.,1,2015-01-23 04:00:00+00:00,yotpo_site_reviews
True,"Great exfoliant, but smell doesn't last",Pine Tar,"I never considered myself to have sensitive skin, but at times it felt like I was washing with sandpaper in my shower. The soap smells good, but doesn't linger once you step out of the shower like most high quality soaps. I will likely try something else.",2,2015-01-26 04:00:00+00:00,109191256
True,Great soap,Pine Tar,Love it,5,2015-01-27 04:00:00+00:00,109191256
True,Awesome,Gift Box,"This soap was awesome, best I've used, going to buy more for sure",5,2015-01-27 04:00:00+00:00,110663055
True,LOVE the scent,Gold Moss Scrub,My boyfriend uses this soap and he smells amazing! When I'm missing him I'll grab his jacket (which smells like him) & cuddle with it. Don't tell him though...that may sound a little crazy! Lol,5,2015-01-28 04:00:00+00:00,109191402
True,First purchase,Dr. Squatch Soap Co.,"it is great soap, i wish the lasting scent was stronger. I'll be putting in my next order very soon to try them all.",3,2015-01-28 04:00:00+00:00,yotpo_site_reviews
True,Excellent soap!!!,Dr. Squatch Soap Co.,this soap is amazing!! Smells excellent and works great!,5,2015-01-29 04:00:00+00:00,yotpo_site_reviews
True,"The soap is great, love",Dr. Squatch Soap Co.,"The soap is great, love the smell and the all natural ingredients.",5,2015-01-29 04:00:00+00:00,yotpo_site_reviews
True,Love it!,Gold Moss Scrub,"Smells good, doesn't dry out my skin, I feel clean and refreshed for hours after a shower. I'm a personal trainer so sweating is my gig. The only problem I have with it is it seems to go pretty fast! Other than that, it's a very wonderful product!",5,2015-01-29 04:00:00+00:00,109191402
True,Hardcore clean,Pine Tar,"Not for the faint of heart, Pine Tar is eye-opening and refreshing. Be prepared if you use the bar directly on your skin, as its rite of passage like walking on broken light bulbs or swallowing fire -- the sand in the bar is closer to gravel. Say goodbye to dead skin, and maybe a layer or two of the good stuff. But there's something very rewarding about using Pine Tar that starts my day off right. Like, if I can get through that, I can tackle anything this day can throw at me. Highly recommend.",5,2015-01-29 04:00:00+00:00,109191256
True,good soap shipping too much,Dr. Squatch Soap Co.,The soap smells great and works well but 6 dollars for shipping is outrageous.,3,2015-01-29 04:00:00+00:00,yotpo_site_reviews
True,Take a Whiff,Cologne Samples,Common statement when using either of the cologne samples. The smell of each one is woodsy and manly but not overpowering.,5,2015-01-29 04:00:00+00:00,352917973
True,I approve!,Dr. Squatch Soap Co.,"Just received my cologne samples (although neither one was labled) and will put in my order soon. When I order, I think I can guess which one is which from the descriptions online!",5,2015-01-30 04:00:00+00:00,yotpo_site_reviews
True,BEST Soap Ever,Dr. Squatch Soap Co.,Pine Tar is the Truth and the many other selections all are great quality. I love the wooden soap holder too,5,2015-01-30 04:00:00+00:00,yotpo_site_reviews
True,It's not Soap The Band,Dr. Squatch Soap Co.,But it hydrates my skin better than music hydrates my soul!,5,2015-01-30 04:00:00+00:00,yotpo_site_reviews
True,"Love the Smells, but leaves my skin dry",Dr. Squatch Soap Co.,"I am currently using the Bay Rum and my skin has never felt so dry. I love the scents, so I will continue to use them, if only every couple of days or only on special occasions. This has made me demote my soapscription to one every month. Might have to end up using the soaps only for my hands. Hope this is helpful to someone.",3,2015-01-30 04:00:00+00:00,yotpo_site_reviews
True,Awesomeness,Cologne Samples,These colognes accent the manliness of my beard. Thanks Dr Squatch!,5,2015-01-31 04:00:00+00:00,352917973
True,Very happy with the products,Dr. Squatch Soap Co.,Very happy with the products I received! I will definitely be referring people to your company and will be ordering from you again very soon! Thanks and keep it up!,5,2015-01-31 04:00:00+00:00,yotpo_site_reviews
True,My husband loves these soaps!,Gift Box,My husband loves these soaps!,5,2015-01-31 04:00:00+00:00,110663055
True,Love everything but the cost of getting it,Pine Tar,"Love the product, but the cost + shipping makes it a bit crazy for something that lasts 15 days.",4,2015-02-01 04:00:00+00:00,109191256
True,Manly Heaven,Pine Tar,"i absolutely love this soap. I got Bay Rum, Pine Tar and Gold Moss. I've been using the Pine Tar but haven't had a chance to try the others. They smell absolutely fantastic. It lathers up nice and gets you clean. My only gripe is I wish the bars were bigger. Old Dr. Squatch will be my soap from here on out.",4,2015-02-02 04:00:00+00:00,109191256
True,I need an excuse to shower more often,Pine Tar,"This soap is something else. It smell incredible and it makes you and your bathroom smell incredible. The oatmeal and sand are coarse (a little surprising at first) but not painful. When you use this soap, you can feel it cutting into the dirt, sweat and dead skin, allowing you to shed your molt and step out of the shower feeling clean, fresh and new.",5,2015-02-02 04:00:00+00:00,109191256
True,Cool product -- pack it better!,Soap Saver,"The soap saver is a cool product. It does a great job keeping that scummy leftover layer off of the surfaces in the shower. 
 
ONE THING: put an extra later of bubble wrap around it or start packaging it in a padded box if it own!! It was snapped in two when it got to me. It was easy enough to glue together, but immediately after pulling it out of the package I knew why it wasn't still in one piece. It's extremely delicate. Take precautions. 
 
Overall a good product. Nice fresh smell and helps keep things clean, but it is fragile and should be packed as such.",3,2015-02-02 04:00:00+00:00,113623428
True,bruchedog,Deep Sea Goat's Milk,excellent. imagine it can even clean a yeti successfully.,5,2015-02-03 04:00:00+00:00,109191474
True,This shit smells good!,Dr. Squatch Soap Co.,nuff said,5,2015-02-05 04:00:00+00:00,yotpo_site_reviews
True,"Great unique smell, not sure if I could afford a whole bottle",Dr. Squatch Soap Co.,"Both scents have a great earthy/woods smell. My wife said she liked them both. I'm just not sure I can afford $42 for a 1 oz bottle 
 
I also expected them to come labeled like in the photo, however the instructions said to differentiate by noticing which liquid was darker",4,2015-02-05 04:00:00+00:00,yotpo_site_reviews
False,Eerily similar to Dollar Shave Club,Dr. Squatch Soap Co.,"Hey, I would never knock a business for replicating an already-successful business model using their own unique product. After all, that's smart business. However, differentiate yourself at least a little bit. You website looks like an exact copy of DollarShaveClub.com. This is not a review on the product itself; I've never used it and I'm sure it's great.",2,2015-02-05 04:00:00+00:00,yotpo_site_reviews
True,Head to toe!,Pine Tar,"Fantastic soap! Been using it for a couple of weeks, as shampoo, face, beard, and body. Smells great, works even better.",5,2015-02-05 04:00:00+00:00,109191256
True,GREAT SOAP,Gold Moss Scrub,The feel and scent are AMAZING!! Never going back to regular soap. Much thanks!!!,5,2015-02-06 04:00:00+00:00,109191402
True,Gold Moss Scrub,Gold Moss Scrub,Nice masculine scent used as a face soap... Half way through the day I could still smell the scent on the beard. I enjoyed the Greek yogurt the most for a body soap. Good scent and moisturizer.,4,2015-02-06 04:00:00+00:00,109191402
True,Good Soap but fleeting,Dr. Squatch Soap Co.,"I really enjoyed using this soap, I had the Gold Moss, and Pine. 
I found the scents pleasant but not over powering. My only two complaints is the short life of the tiny bars and the cost of shipping. If they offered free shipping, I would be inclined to become a regular customer, I already mail order my razors.",4,2015-02-06 04:00:00+00:00,yotpo_site_reviews
True,Smells great!!,Dr. Squatch Soap Co.,"I ordered a few different products to try. Right now I am working on the Pine Tar. It smells incredible and lathers well. It does exfoliate and is a little rougher (in a good way)so if you have sensitive skin, take note.",5,2015-02-06 04:00:00+00:00,yotpo_site_reviews
True,Smells incredible,Soap Saver,Just smells so darn good. Can't resist the squatch,5,2015-02-07 04:00:00+00:00,113623428
True,Pine tar is great!,Dr. Squatch Soap Co.,"I bought Pine Tar and Gold Moss since it's winter, I haven't used the Gold Moss but Pine Tar is great! I just wish the bars lasted a little longer!",5,2015-02-07 04:00:00+00:00,yotpo_site_reviews
